mint,symbol,tx,slot,wallet,is_fee_payer,fee_lamports,sol_delta_lamports,token_delta
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,kc3w8GyV7rRCAyrrpoKBN4ibUkvnPVsaSffCFPLcjrvfLNuX1JCcBSimw1wuuGVzF8u7U26avUtHCayXMQg12Tw,425980520,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,915000,-3360137240,49384689.738662
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,kc3w8GyV7rRCAyrrpoKBN4ibUkvnPVsaSffCFPLcjrvfLNuX1JCcBSimw1wuuGVzF8u7U26avUtHCayXMQg12Tw,425980520,Atgx1JXsp8pTQ9Qsi74wF5pLMVwHwyQc6jJCu84evN7c,0,915000,-3250000000,41826644.343107
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,2NKqpTByD2xxLkyGCcNA8uGdCL8MCRTPELuPc2DDfmuG3i85m7zB4fjSXi9tRrfoQjADEDqUbZetG44rUE1jZPsy,425980520,5P8A9bGUhroskpuA4hhRbybgt37TcTz7ft5zLAh8orpn,0,915000,-2200000000,17361279.810437
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,2NKqpTByD2xxLkyGCcNA8uGdCL8MCRTPELuPc2DDfmuG3i85m7zB4fjSXi9tRrfoQjADEDqUbZetG44rUE1jZPsy,425980520,43x1zWzjVWJbQErWM78m3Acx83FFuGSQEhmgyxUrPdQs,0,915000,-5000000000,44340886.363708
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,2NKqpTByD2xxLkyGCcNA8uGdCL8MCRTPELuPc2DDfmuG3i85m7zB4fjSXi9tRrfoQjADEDqUbZetG44rUE1jZPsy,425980520,GfJA84gwT9LpeyzeckeXkCsf8vdQuA64ZYQ91xoBawvt,1,915000,-2710137240,27267546.957235
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,2MmHY2ZdfVtCceFYtfsh8JdmVGBiLuc4Lw8ZqJb34pMhoxUyhjfcAwqiptsKQm5SJ7oDZLFpQpXys1u4B8yw6ADk,425980520,9NXKesq2uujXeh3SLZQC1MoLy2whDxivEBM1rtgxWdFS,1,10105000,-114265363,761427.907852
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,56vyECqFceYtqncSJvs51bJZboPenbj7KuoDTwGQVW4XHg7Bgg5W2VBG76qEx5aJvb9zTViRSh3oNvx4Z4nJ6WYt,425980520,2CQgjcdNEo7WtbQLpJTAVcC3Ga61pNvRDTgP5grzctFG,1,73103,-3172098050,21808696.824842
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,Eyg5nUDQ9AtnAnz5HEvcndiaX6uqbraKCySP4pFQhSpcgW2rfVpxZ3CnBBBDGomGvVjwo2vZLUfuFBA2GywNv43,425980520,FDKdqQc5YfCNM3Y1VFwrc7NjY3SjKvn4dnyJv363yarJ,1,105000,-502144280,3450342.922327
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,3jK7UYRw5c4H2LuhTanzhW21wR7MrZ7i12dWaR4b2rkbU63nV1UkS7ypcNKSv2hgGk7fzp29Syf31TU2FgQRTncU,425980520,Bhv2qFE1KY8ZqqGUjcq88kX7GLNBA4rxiSM8Ad8ENPWy,1,1205000,-2004571412,13315236.777676
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,nAwtaydXfkJxHtf2oL6HoDMH6hioNgNRz9LBehw44aGNir3DNCuEKJ88ki8fozXraNKAXGrrnE1xWWpYVfzVJ2v,425980521,Bhv2qFE1KY8ZqqGUjcq88kX7GLNBA4rxiSM8Ad8ENPWy,1,13000,1932757370,-13315236.777676
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,5gfSdYNPhGPi729NNMpUn1yv6MVnSvSX5VQYwYcouTEfJppMUJr242NgmdfLMNe8QMTDX7PA8oZQhaBs54BeNPBH,425980521,FDKdqQc5YfCNM3Y1VFwrc7NjY3SjKvn4dnyJv363yarJ,1,105000,322442064,-2277226.328735
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,4byiXCJGuGk7rc5eHThA6AnA6aUNrEvgXS22CY3VUroURmiiaYX67dnkX7HwvjN5q9NmFf7uLQP2VGgDTKuVZzw6,425980524,FDKdqQc5YfCNM3Y1VFwrc7NjY3SjKvn4dnyJv363yarJ,1,105000,222454812,-1173116.593592
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,5JoZ7PKbVKZceSw9i7zuvaXYKczoGhjmUD29AZfhymbUQ1YE3jpqE4SdvyzpPGFDNysqF9j3rKtJusSy845DAUQU,425980531,2CQgjcdNEo7WtbQLpJTAVcC3Ga61pNvRDTgP5grzctFG,1,5000,1235990320,-6542609.04744
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,4UFBV519wTe5aXbtERiotLpws5Bysw7v5nq2eDvs5xjrXG5zuaep8Q7fBBEUP5qwibtrcQvncwTxZ2T3cgJwrUL3,425980536,2CQgjcdNEo7WtbQLpJTAVcC3Ga61pNvRDTgP5grzctFG,1,5000,883215350,-6542609.04744
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,2zEzL1836RAFY5MZWjjScx8i27RLMuVHamzdhryW85gQkN9dt44iEtvYo7VTiV7UaCFQKD5E3hoWh1xxqwzKCMw4,425980541,2CQgjcdNEo7WtbQLpJTAVcC3Ga61pNvRDTgP5grzctFG,1,5000,746864546,-6542609.04744
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,5317M2NCwNtDyKSYQfHmM6GCAXsZRNtkELTpYgU4VYCUCheh4VZ33QsxYi9qs2vdxQ3dPFVdCSPmMwft1rKKejWh,425980546,2CQgjcdNEo7WtbQLpJTAVcC3Ga61pNvRDTgP5grzctFG,1,5000,208520165,-2180869.682522
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,5RKP8wkUqRAFyPzT16ohrVRit9HTZSp1SfetgZbSibWENWf68NW9SJR8qKaRFJ8JnDcrqE9S2F9iW32Vw6SBzbHu,425980586,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,625000,5639261205,-49384689.738662
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,2gADdfrMAbgysfCPA378xSfMa5QGTJjMFQUonv8htNeJ1hNUN25i1Y4f2iK4YnSA3p5fLQKkRH2CmdjmG8mMZJai,425980598,43x1zWzjVWJbQErWM78m3Acx83FFuGSQEhmgyxUrPdQs,1,629362,5509016821,-44340886.363708
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,2DGVVDeUozqCQH78aWFYMFur1umLQvr39YaqCUSyRfWgJ7UKM835fcJY5urtz3oD2bRWPxPyHm8PMC6NcGBW3JcK,425980612,Atgx1JXsp8pTQ9Qsi74wF5pLMVwHwyQc6jJCu84evN7c,1,625000,4687303984,-41826644.343107
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,5HBS3vPko5teJSRHgdS9Kdozn98gtEnjhgp1s1gytEHyTU3LyJZLzpdkka59yvL75XzhvummBXz73Av4nWGBJ4hY,425980623,8kzFH4rgFzy4ccz97AhgqRT7Qbt7HnD5oJCDK1Sxdarb,1,625000,4306036624,-39563275.820493
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,5jB2e6TknX6Yo7mU2CkTRs1AQz2aRJJANxkebw7GLRRrzNdJqY4Gzs1yoqta48Z8pTYF5wRBQpdjoscCL5zjJGso,425980632,GfJA84gwT9LpeyzeckeXkCsf8vdQuA64ZYQ91xoBawvt,1,625000,2916581050,-27267546.957235
CfSY4fPPNfgfsm4dds46CLaZre6USKTKabhdLE2tpump,Goblin,45MAB9kbs1Aq9sPa8bzjAr7C3fGWXXZWHZsrwD9eQ5Nh86oW4eE9PYPKZvKUrEQZsFx6VuexzRwf5MERqa4p4pDp,425980642,5P8A9bGUhroskpuA4hhRbybgt37TcTz7ft5zLAh8orpn,1,585939,1702861918,-17361279.810437
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,2smecJR7rkiGp1tAM3UMRtRt1cn6XU7kjVgZ8EgUdi7mgqyGg5EhuoUt5RcsSbR6BLMZFhQUMCrDbYtssYERNX1m,425800512,8kzFH4rgFzy4ccz97AhgqRT7Qbt7HnD5oJCDK1Sxdarb,0,915000,-3300000000,37437487.877292
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,2smecJR7rkiGp1tAM3UMRtRt1cn6XU7kjVgZ8EgUdi7mgqyGg5EhuoUt5RcsSbR6BLMZFhQUMCrDbYtssYERNX1m,425800512,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,915000,-3360137240,49384689.738662
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,2smecJR7rkiGp1tAM3UMRtRt1cn6XU7kjVgZ8EgUdi7mgqyGg5EhuoUt5RcsSbR6BLMZFhQUMCrDbYtssYERNX1m,425800512,Atgx1JXsp8pTQ9Qsi74wF5pLMVwHwyQc6jJCu84evN7c,0,915000,-3250000000,41826644.343107
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,5CUVF3EfJY3pNJsfMjLByNNSvQE5H4MvaxLC54aAHu6crAhtjm7fa17GLbfQX1bwmMJBZ77P76q4y6bSu8jB9gfK,425800512,5P8A9bGUhroskpuA4hhRbybgt37TcTz7ft5zLAh8orpn,0,915000,-2800000000,24003775.788194
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,5CUVF3EfJY3pNJsfMjLByNNSvQE5H4MvaxLC54aAHu6crAhtjm7fa17GLbfQX1bwmMJBZ77P76q4y6bSu8jB9gfK,425800512,43x1zWzjVWJbQErWM78m3Acx83FFuGSQEhmgyxUrPdQs,1,915000,-5010137240,48912520.454733
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,5CUVF3EfJY3pNJsfMjLByNNSvQE5H4MvaxLC54aAHu6crAhtjm7fa17GLbfQX1bwmMJBZ77P76q4y6bSu8jB9gfK,425800512,GfJA84gwT9LpeyzeckeXkCsf8vdQuA64ZYQ91xoBawvt,0,915000,-2300000000,18179204.847353
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,55qMUjv6MbsgovpjAKBYrm9UB16bLoBAsaCaQPx2FNG2srfMvn3wM7Czzi2C4otXbY2p4Q42ZYnEo7HnJkSCV9qL,425800512,2CQgjcdNEo7WtbQLpJTAVcC3Ga61pNvRDTgP5grzctFG,1,141910960,-1945168560,13358851.937611
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,3KmrfaozPSfWHe21HHXVHM9qJsGCzyyo9S7Qb2DmpjEEikK6sTEjKcit55f1ZrCrSmzpqRUBDtFTsaNDUFxtUFrr,425800512,5brv79eFZ2rGprXNvqgVJBkBptkkw8GJX1XydJyZLyAr,1,75005000,-2077044280,14027786.940579
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,3gak77TfKvqHfCANSFvW1roMyaAZNnBbXyozeoMeJDgg23Dyx2S5kunzDq5mADmnqZLcwFewXXMtzUUKBUd3aUjk,425800512,FDKdqQc5YfCNM3Y1VFwrc7NjY3SjKvn4dnyJv363yarJ,1,105000,-502144280,3381114.402446
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,4LQvA2DWgeXedhP8BzNnE5oHgtKW7PtvB58pgKrPXwccCDrgsi9QgywY1bjV43bVe46YthmfUEeHy8SEYjecB216,425800512,8Sedc32o1ibLJHf5KJzfKaT1Cv6PMkEkXiQzd7fYftmq,1,36740,-1433815284,9412280.701754
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,2twpjux4agtM7UAMwexJNzZtCXs2UAFCqbrGHjVC9AX1Lt1MNCJsSx6jbWS199rMCGDfQKGGoswKkXwhP5jrgNMW,425800512,95obSLcJp3wAKppRhKXQeURgsN6q2WMDs9vkfi5SVu4P,1,10010000,-202084080,1145848.916707
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,4pHQ6fJDSX1WSGb17UHtn6pzwtdR3Y9rQMrGr6bFQVLeQ7UrjJKrtVxNVLhHqo4Ru6qeBBao57ey6nBW78LWRP8i,425800512,Anubis512ho5t7S6LNSwoxUWdeQmX2kf3RvZ8ApHHF5w,1,105000,-1893179080,11809450.373676
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,5XEKHZCMwN8JMPP27mE9oe2wkdc3BUzkubQVT98LhbGNEhT6ufg99y2wx3qa99BEUFWVd9NqHgnuzbpwMxKcb5qQ,425800512,FDKdqQc5YfCNM3Y1VFwrc7NjY3SjKvn4dnyJv363yarJ,1,105000,355667453,-2231535.505614
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,SuNBBBWzqvbFT5eViAHckn5crAg19r5rnh41ity842HRpFwZd5R64r74GcrCi6NNYhsQaTCYJAXhy5GjTdJ3w19,425800513,5brv79eFZ2rGprXNvqgVJBkBptkkw8GJX1XydJyZLyAr,1,305612,878592354,-5611114.776231
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,2jPm781ZA8KDrXnwVDdoxdrWR1rnUKNwZ1w32rrVHK4noQ1QWA6A1Df3T442SwA6KpsmvwHPbSRcKn53YYprhBpA,425800517,Anubis512ho5t7S6LNSwoxUWdeQmX2kf3RvZ8ApHHF5w,1,105000,2645903977,-11809450.373676
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,4jYWuGVFWuRGw8MykeT1iqttpN6DPA9YRQZnt6a2CRsJ35W4rLqxFTNta3X8SpsmMmBRcgxrjvv6kw5SSpfQowyg,425800517,95obSLcJp3wAKppRhKXQeURgsN6q2WMDs9vkfi5SVu4P,1,5010000,234264385,-1145848.916707
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,5KGKXLTUA1z5sPwbu3K2hMs3gepBBzhYitPZai8Sc9VV9JV8CNJ9xW3bULhuY54PumGieoChzSaxsDr3eWjp6tKB,425800518,8Sedc32o1ibLJHf5KJzfKaT1Cv6PMkEkXiQzd7fYftmq,1,205000,1332077558,-6588596.491227
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,4rM56KTrHG9qmaTnms6P25vaMBZraorrB87yfNiGUAkqBCZe12xJZVDMjW6atdpcLpRQue42Hu94Wt8tVh4pBjWh,425800518,8Sedc32o1ibLJHf5KJzfKaT1Cv6PMkEkXiQzd7fYftmq,1,205000,557425056,-2823684.210527
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,5st2JpcQVVVayqDtATJb6kdynJCtCRRMY2Xzs24yLPDNvQv52GUiX4DnEM2btXFsVicFYo5AA48W3ezSeLrM8ThT,425800519,FDKdqQc5YfCNM3Y1VFwrc7NjY3SjKvn4dnyJv363yarJ,1,105000,227115957,-1149578.896832
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,KuBgDgahamDsmrscBS5W31vQdqGkmDpgmUHaWw2tDo96cvMqHu2c8RouXu6Ym7fNNvNeLTBVfP27KjaoMnAoMwS,425800519,5brv79eFZ2rGprXNvqgVJBkBptkkw8GJX1XydJyZLyAr,1,305152,408356142,-2104168.041087
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,2gGMGgsoUhREU82RD2hKc2bfgbpARziqb3oRtd2ZSfF5RbfST13dSFBT6bL6Nx8aR5Wg4cTSPJPkAz6RrUrLw5cF,425800520,5brv79eFZ2rGprXNvqgVJBkBptkkw8GJX1XydJyZLyAr,1,305024,303367256,-1578126.030815
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,3N2Rpf8Ly61rWndF4MfJgreKBTkP2nGJxhhfE9ehXeSHLE3HMVin5vqqeXivF2gzhNBv2Vq4KdqCW43VWk1LxBf3,425800522,5brv79eFZ2rGprXNvqgVJBkBptkkw8GJX1XydJyZLyAr,1,305712,899346539,-4734378.092446
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,2UdSoKCNk2ctesYKgen3YLX5cG1zYznDsFoK3nQV7DDE9rmLY8LgfXk2WUQwfh4DRsbjBiDdc1MP8QqvFmK7yrSM,425800524,2CQgjcdNEo7WtbQLpJTAVcC3Ga61pNvRDTgP5grzctFG,1,5000,554644854,-4007655.58128
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,5cocrT6HQ5Unrk4LnoFNnUeccwRJFEF4EJp1h7442x4JJv7SrYZiWDFjd2wWcRY2NCm9VKF2naYUWFoGPmHmX4hb,425800529,2CQgjcdNEo7WtbQLpJTAVcC3Ga61pNvRDTgP5grzctFG,1,5000,604655641,-4007655.58128
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,5o1z52Y771EbELCSxSBsdQwWnYx7uHYSVL8phyX67JMuxk6et9hX7ifQS8Pte1FfBxFKtAYYnwUFKMH6QoCUWCsL,425800534,2CQgjcdNEo7WtbQLpJTAVcC3Ga61pNvRDTgP5grzctFG,1,5000,472624917,-4007655.58128
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,2cdvKUDdZknKyDHX5DsprR1Go5fvd1jk5HBSh1koeVPYGaWE8skrAhxnyrLJfCyFUk36KzTorPEfmpMivAW8MGio,425800539,2CQgjcdNEo7WtbQLpJTAVcC3Ga61pNvRDTgP5grzctFG,1,5000,145617424,-1335885.193771
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,zLH6br5m4mqjVK5vARZVFzo2Nju5GBHeQATQNCWbw4LqeRFmLSsioZbmTN6Wg7Wb44ZFi1Zejfef6buMCKJzLsB,425800573,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,687320,4584646060,-49384689.738662
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,43AJRDF9UhZCwD6udAPDdnGQ8ybQ8UhPBeM7szPVwchioySSdo9xCHheVuw74rVkA65gt2X4vZ2821Zfm9LRLWMD,425800591,Atgx1JXsp8pTQ9Qsi74wF5pLMVwHwyQc6jJCu84evN7c,1,635613,4290235622,-41826644.343107
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,4kZmXxiWbW9NvBsccqoGF2Mc4uxjVgKbYU6zVMWhbqSyZ46asJ7biVHwmjPMSSFQgDuBC2NhQGVS2E2EUUdZRYPj,425800599,8kzFH4rgFzy4ccz97AhgqRT7Qbt7HnD5oJCDK1Sxdarb,1,681637,5219876493,-37437487.877292
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,KKsnyYwTtevhbjTw5xtYK3oZDfF64YkoTdgNQ9pjNanJ2Xq4tGxDrQLJFwNHgQ6Hgsg8p8bdDNwf9QZJJaYsKnf,425800609,GfJA84gwT9LpeyzeckeXkCsf8vdQuA64ZYQ91xoBawvt,1,625151,2140391135,-18179204.847353
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,3KDxhoUAgeyuRnrw7setyqwUvocNjEtZsxRYsiZTQmmerwk5A2678NrSr1k4GLUahoQtyvZczvAs4ihZmoJYeok2,425800619,5P8A9bGUhroskpuA4hhRbybgt37TcTz7ft5zLAh8orpn,1,673112,2693406606,-24003775.788194
CccTALHeFndQhWsN1KdPPiDZPtSzvv2KeQfjasqBpump,Tortoise ,2GSW5pnA7jcQNACNWcg3qNPPKm5RmFcEyTbj5J8fRfUyDbchy1Kkg2qk5a5EQAtUSyTnZnmN9G2hcDeEuYZpm3vk,425800629,43x1zWzjVWJbQErWM78m3Acx83FFuGSQEhmgyxUrPdQs,1,698487,4859357987,-48912520.454733
2VzeNtYL2LLV48T2j7QydBNFFgAwBZyC3ag2NW4cpump,Shapes,B5455p6BquTECUwuKiWDpk82yj8zmxv9Lnsro5a6ZMxYdozgKADVyEzzvYrzSxnf7fRDdpMiA4h3WGcuudweb83,425586871,8kzFH4rgFzy4ccz97AhgqRT7Qbt7HnD5oJCDK1Sxdarb,0,915000,-3300000000,37437487.877292
2VzeNtYL2LLV48T2j7QydBNFFgAwBZyC3ag2NW4cpump,Shapes,B5455p6BquTECUwuKiWDpk82yj8zmxv9Lnsro5a6ZMxYdozgKADVyEzzvYrzSxnf7fRDdpMiA4h3WGcuudweb83,425586871,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,915000,-3360137240,49384689.738662
2VzeNtYL2LLV48T2j7QydBNFFgAwBZyC3ag2NW4cpump,Shapes,B5455p6BquTECUwuKiWDpk82yj8zmxv9Lnsro5a6ZMxYdozgKADVyEzzvYrzSxnf7fRDdpMiA4h3WGcuudweb83,425586871,Atgx1JXsp8pTQ9Qsi74wF5pLMVwHwyQc6jJCu84evN7c,0,915000,-3250000000,41826644.343107
2VzeNtYL2LLV48T2j7QydBNFFgAwBZyC3ag2NW4cpump,Shapes,3QnczXm6iR27ZgsVbFas8zJExNDr5ECW3brGQ3Ui9gaHYjvmsm21Hr3s7AjRJZNMzsbwjWN2vhznaciraawnc2Tq,425586871,5P8A9bGUhroskpuA4hhRbybgt37TcTz7ft5zLAh8orpn,0,915000,-3100000000,26449807.208572
2VzeNtYL2LLV48T2j7QydBNFFgAwBZyC3ag2NW4cpump,Shapes,3QnczXm6iR27ZgsVbFas8zJExNDr5ECW3brGQ3Ui9gaHYjvmsm21Hr3s7AjRJZNMzsbwjWN2vhznaciraawnc2Tq,425586871,43x1zWzjVWJbQErWM78m3Acx83FFuGSQEhmgyxUrPdQs,1,915000,-5010137240,48912520.454733
2VzeNtYL2LLV48T2j7QydBNFFgAwBZyC3ag2NW4cpump,Shapes,3QnczXm6iR27ZgsVbFas8zJExNDr5ECW3brGQ3Ui9gaHYjvmsm21Hr3s7AjRJZNMzsbwjWN2vhznaciraawnc2Tq,425586871,GfJA84gwT9LpeyzeckeXkCsf8vdQuA64ZYQ91xoBawvt,0,915000,-2000000000,15733173.419291
2VzeNtYL2LLV48T2j7QydBNFFgAwBZyC3ag2NW4cpump,Shapes,4atUiy5TywocDtpMSbWTy5B33c2HqgpCNFDYJXnubvuYQ3RQ2ZNiqMWnPUvnkJ6LtKRzvLZDLQVhyGWRfQMqfhQ1,425586871,2CQgjcdNEo7WtbQLpJTAVcC3Ga61pNvRDTgP5grzctFG,1,121121539,-1924379139,13358851.938018
2VzeNtYL2LLV48T2j7QydBNFFgAwBZyC3ag2NW4cpump,Shapes,2FZ3QpzW9md5LjRCgkxpmV1MGt7jfiTZVzBg5oeMwGQzP97eriYWWtuGJRVvTU9o2ZouHjVwRJyaZqwujPYSWJ3,425586871,5brv79eFZ2rGprXNvqgVJBkBptkkw8GJX1XydJyZLyAr,1,39005000,-2041044280,14027786.940995
2VzeNtYL2LLV48T2j7QydBNFFgAwBZyC3ag2NW4cpump,Shapes,5iL8oimMj1pNDzMsHz3GuKC2wmpdCo5sV48cx8z3YLzT1htfEbkCheiRWd5GcJ255KqEyRVGpcTYRjRXSB5kjCfg,425586871,95obSLcJp3wAKppRhKXQeURgsN6q2WMDs9vkfi5SVu4P,1,10010000,-103928480,538822.711896
2VzeNtYL2LLV48T2j7QydBNFFgAwBZyC3ag2NW4cpump,Shapes,5zRZ4KuciQjVp1QUZZby8T8UiufaJvpQiy63Y5MLRnuVXfhxNLezk6jJMKRNbhF6AE1duj3197MZ3XdiKBmZTVXu,425586871,5vSyMzoZGxQQMzuXPvnzZAKKBYpwLK5USHVP1E1pYKcU,1,3105000,-1958270403,12888396.594988
2VzeNtYL2LLV48T2j7QydBNFFgAwBZyC3ag2NW4cpump,Shapes,5mb9a9359k9wTdrsBruxrKJJsqQxBcqD61aafYi4syqD5sSbcknx2VC5C3iT1A53Da44Cesz9c92XwyjbJ1mzsvP,425586871,FDKdqQc5YfCNM3Y1VFwrc7NjY3SjKvn4dnyJv363yarJ,1,105000,-502144280,3191800.987708
2VzeNtYL2LLV48T2j7QydBNFFgAwBZyC3ag2NW4cpump,Shapes,2MRABFVuHJoL8VDvYn2NBhAmpxiHTU2S4nYBfKsySq9sez2H26fCmn5o9RVSdZdft9yQeRCNmngPTopitqA6mCn2,425586871,39sGuYEBDTRR9p3xW1UFKrrzqYpejsbKQv1LcJxHCUqe,1,47821000,-547860280,3072564.141298
2VzeNtYL2LLV48T2j7QydBNFFgAwBZyC3ag2NW4cpump,Shapes,2QBp9HjmWCNqEG6gTXmocQWDVm4HPm6SbPVSD7qMePJuhqbfSgVCXmLfV16XGLdL3neNpN4t1MEdfSrMs7DHzRpY,425586871,5vSyMzoZGxQQMzuXPvnzZAKKBYpwLK5USHVP1E1pYKcU,1,13000,1936757735,-12888396.594988
2VzeNtYL2LLV48T2j7QydBNFFgAwBZyC3ag2NW4cpump,Shapes,24sfbDy7r4DwyBDHkgEVFqQsmEL2MbhN61vBmrRnUZM2nL4XcosUb51EvYr126ZTQSnavjsqk8kvzK95QRBXRxE2,425586871,FDKdqQc5YfCNM3Y1VFwrc7NjY3SjKvn4dnyJv363yarJ,1,105000,469258694,-3191800.987708
2VzeNtYL2LLV48T2j7QydBNFFgAwBZyC3ag2NW4cpump,Shapes,3oNexocUVRviPduTd1LX5yAjmvcEcLWhQQTMf6pYJ7p9VVG9DY3Rhb7ttWkD3V34TMrxbRr1cLXMCgUNWUwzHFTc,425586871,Anubis512ho5t7S6LNSwoxUWdeQmX2kf3RvZ8ApHHF5w,1,105000,-1830486670,11942861.874709
2VzeNtYL2LLV48T2j7QydBNFFgAwBZyC3ag2NW4cpump,Shapes,2iEV3S2CZJ5XVTv4r2fcr8dKEJ6bnxw2y97wvHeQssesXRg2TFZ1cricdt7DSUsmVZbejNegfSn95ggViSMUp8yD,425586872,5brv79eFZ2rGprXNvqgVJBkBptkkw8GJX1XydJyZLyAr,1,305150,848315793,-5611114.776398
2VzeNtYL2LLV48T2j7QydBNFFgAwBZyC3ag2NW4cpump,Shapes,624W5a2P1vt8nEThqT73NRGNvN2GsjiX5NtxnBLzu5jB2fmtEWbysDynBTwT44U9aV7aLtuJkTgT8CgDPVYRTQHy,425586874,39sGuYEBDTRR9p3xW1UFKrrzqYpejsbKQv1LcJxHCUqe,1,953000,585365392,-3072564.141298
2VzeNtYL2LLV48T2j7QydBNFFgAwBZyC3ag2NW4cpump,Shapes,5BvsC8QgPQth3xc2mLDsiBm3Mp7QLSFpWT4JjSvR7VvfdDMY9LTtrhrhjPVZdEkoGGKwzhi1FAdkrUgKtsG1bpHS,425586874,95obSLcJp3wAKppRhKXQeURgsN6q2WMDs9vkfi5SVu4P,1,2010000,109502732,-538822.711896
